ID,1994,2002,2007,2017
Algonquin-318,NA,Vaccinium uliginosum,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-319,NA,Polytrichum strictum,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-320,NA,lichen,lichen,rock
Algonquin-321,NA,Sphagnum sp.,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-322,NA,Sphagnum sp.,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-323,NA,Trichophorum cespitosum,Trichophorum cespitosum,Rhododendron groenlandicum
Algonquin-324,NA,Cetraria sp.,Diapensia lapponica,Empetrum nigrum
Algonquin-325,NA,Trichophorum cespitosum,Trichophorum cespitosum,Diapensia lapponica
Algonquin-326,NA,Vaccinium uliginosum,Vaccinium uliginosum,Carex bigelowii
Algonquin-327,NA,Vaccinium uliginosum,Vaccinium uliginosum,Carex bigelowii
Algonquin-328,NA,Vaccinium uliginosum,Vaccinium uliginosum,Carex bigelowii
Algonquin-329,NA,Vaccinium uliginosum,Vaccinium uliginosum,Carex bigelowii
Algonquin-330,NA,Carex bigelowii,Vaccinium uliginosum,Carex bigelowii
Algonquin-331,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-332,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-333,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-334,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-335,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-336,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-337,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-338,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-339,NA,Rhododendron groenlandicum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-340,NA,Empetrum nigrum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-341,NA,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-342,NA,Trichophorum cespitosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-343,NA,Cladonia rangiferina,Rhododendron groenlandicum,Vaccinium uliginosum
Algonquin-344,NA,Vaccinium uliginosum,Rhizocarpon geographicum,Vaccinium uliginosum
Algonquin-345,NA,Picea mariana,Picea mariana,Vaccinium uliginosum
Algonquin-346,NA,lichen,lichen,Vaccinium uliginosum
Algonquin-347,NA,Trichophorum cespitosum,Diapensia lapponica,Vaccinium uliginosum
Algonquin-348,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-349,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-350,NA,Vaccinium uliginosum,Polytrichum strictum,Trichophorum cespitosum
Algonquin-351,NA,Vaccinium uliginosum,Diapensia lapponica,Trichophorum cespitosum
Algonquin-352,NA,Vaccinium uliginosum,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-353,NA,Vaccinium uliginosum,Diapensia lapponica,Sphagnum pylaesii
Algonquin-354,NA,Vaccinium uliginosum,Carex bigelowii,Sphagnum pylaesii
Algonquin-355,NA,Vaccinium uliginosum,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-356,NA,Rhododendron groenlandicum,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-357,NA,Trichophorum cespitosum,Trichophorum cespitosum,Rhododendron groenlandicum
Algonquin-358,NA,Carex bigelowii,Rhododendron groenlandicum,Empetrum nigrum
Algonquin-359,NA,Trichophorum cespitosum,Trichophorum cespitosum,Diapensia lapponica
Algonquin-360,NA,Vaccinium uliginosum,Vaccinium uliginosum,Carex bigelowii
Algonquin-361,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-362,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-363,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-364,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-365,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-366,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-367,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-368,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-369,NA,Rhododendron groenlandicum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-370,NA,Cetraria sp.,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-371,NA,Carex bigelowii,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-372,NA,Trichophorum cespitosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-373,NA,Trichophorum cespitosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-374,NA,Cetraria sp.,Rhododendron groenlandicum,Vaccinium uliginosum
Algonquin-375,NA,Vaccinium uliginosum,Polytrichum strictum,Vaccinium uliginosum
Algonquin-376,NA,Picea mariana,Picea mariana,Vaccinium uliginosum
Algonquin-377,NA,Vaccinium uliginosum,lichen,Vaccinium uliginosum
Algonquin-378,NA,lichen,lichen,Vaccinium uliginosum
Algonquin-379,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-380,NA,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum
Algonquin-381,NA,Vaccinium uliginosum,Rhizocarpon geographicum,Trichophorum cespitosum
Algonquin-382,NA,Vaccinium uliginosum,Polytrichum strictum,Trichophorum cespitosum
Algonquin-383,NA,Vaccinium uliginosum,Empetrum nigrum,Trichophorum cespitosum
Algonquin-384,NA,Vaccinium uliginosum,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-385,NA,Carex bigelowii,Carex bigelowii,Sphagnum pylaesii
Algonquin-386,NA,Polytrichum strictum,Rhododendron groenlandicum,Rhododendron groenlandicum
Algonquin-387,NA,Carex bigelowii,Diapensia lapponica,Rhododendron groenlandicum
Algonquin-388,NA,Carex bigelowii,Rhododendron groenlandicum,Empetrum nigrum
Algonquin-389,NA,Vaccinium uliginosum,Vaccinium uliginosum,Cetraria sp.
Algonquin-390,NA,Sphagnum sp.,Vaccinium uliginosum,Carex bigelowii
Algonquin-391,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-392,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-393,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-394,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-395,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-396,NA,soil,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-397,NA,Diapensia lapponica,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-398,NA,Cetraria sp.,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-399,NA,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-400,NA,Trichophorum cespitosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-401,NA,Trichophorum cespitosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-402,NA,Trichophorum cespitosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-403,NA,Picea mariana,Picea mariana,Vaccinium uliginosum
Algonquin-404,NA,Cladonia rangiferina,lichen,Vaccinium uliginosum
Algonquin-405,NA,Cetraria sp.,Carex bigelowii,Vaccinium uliginosum
Algonquin-406,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-407,NA,Trichophorum cespitosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-408,NA,Vaccinium uliginosum,lichen,Trichophorum cespitosum
Algonquin-409,NA,Vaccinium uliginosum,Carex bigelowii,Trichophorum cespitosum
Algonquin-410,NA,Vaccinium uliginosum,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-411,NA,Carex bigelowii,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-412,NA,Cetraria sp.,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-413,NA,Trichophorum cespitosum,Trichophorum cespitosum,Rhododendron groenlandicum
Algonquin-414,NA,Sphagnum sp.,Sphagnum sp.,Rhododendron groenlandicum
Algonquin-415,NA,Carex bigelowii,Vaccinium uliginosum,Polytrichum strictum
Algonquin-416,NA,Vaccinium uliginosum,Polytrichum strictum,Polytrichum strictum
Algonquin-417,NA,Vaccinium uliginosum,lichen,moss
Algonquin-418,NA,Vaccinium uliginosum,Vaccinium uliginosum,Empetrum nigrum
Algonquin-419,NA,Trichophorum cespitosum,Trichophorum cespitosum,Cladonia rangiferina
Algonquin-420,NA,Vaccinium uliginosum,Vaccinium uliginosum,Carex bigelowii
Algonquin-421,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-422,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-423,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-424,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-425,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-426,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-427,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-428,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-429,NA,Polytrichum strictum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-430,NA,Cetraria sp.,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-431,NA,Carex bigelowii,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-432,NA,Carex bigelowii,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-433,NA,Trichophorum cespitosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-434,NA,Trichophorum cespitosum,Rhododendron groenlandicum,Vaccinium uliginosum
Algonquin-435,NA,Picea mariana,Picea mariana,Vaccinium uliginosum
Algonquin-436,NA,Cladonia rangiferina,lichen,Vaccinium uliginosum
Algonquin-437,NA,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Algonquin-438,NA,Vaccinium uliginosum,roots,Trichophorum cespitosum
Algonquin-439,NA,Vaccinium uliginosum,Diapensia lapponica,Trichophorum cespitosum
Algonquin-440,NA,Vaccinium uliginosum,Carex bigelowii,Trichophorum cespitosum
Algonquin-441,NA,Trichophorum cespitosum,Trichophorum cespitosum,Thamnolia sp.
Algonquin-442,NA,Vaccinium uliginosum,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-443,NA,Vaccinium uliginosum,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-444,NA,Vaccinium uliginosum,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-445,NA,Carex bigelowii,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-446,NA,Vaccinium uliginosum,lichen,moss
Algonquin-447,NA,Vaccinium uliginosum,Vaccinium uliginosum,Diapensia lapponica
Algonquin-448,NA,Trichophorum cespitosum,Trichophorum cespitosum,Diapensia lapponica
Algonquin-449,NA,Vaccinium uliginosum,Vaccinium uliginosum,Cladonia rangiferina
Algonquin-450,NA,Diapensia lapponica,Vaccinium uliginosum,Carex bigelowii
Algonquin-451,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-452,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-453,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-454,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-455,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-456,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-457,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-458,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-459,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-460,NA,Rhododendron groenlandicum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-461,NA,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-462,NA,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-463,NA,Trichophorum cespitosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-464,NA,Diapensia lapponica,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-465,NA,Picea mariana,Picea mariana,Vaccinium uliginosum
Algonquin-466,NA,Polytrichum strictum,Carex bigelowii,Vaccinium uliginosum
Algonquin-467,NA,Trichophorum cespitosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-468,NA,Vaccinium uliginosum,lichen,Trichophorum cespitosum
Algonquin-469,NA,Vaccinium uliginosum,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-470,NA,Vaccinium uliginosum,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-471,NA,Vaccinium uliginosum,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-472,NA,Vaccinium uliginosum,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-473,NA,Vaccinium uliginosum,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-474,NA,Empetrum nigrum,Vaccinium uliginosum,moss
Algonquin-475,NA,Vaccinium uliginosum,Vaccinium uliginosum,Empetrum nigrum
Algonquin-476,NA,Trichophorum cespitosum,Vaccinium uliginosum,Diapensia lapponica
Algonquin-477,NA,Empetrum nigrum,Vaccinium uliginosum,Diapensia lapponica
Algonquin-478,NA,Trichophorum cespitosum,Trichophorum cespitosum,Diapensia lapponica
Algonquin-479,NA,Cladonia rangiferina,Vaccinium uliginosum,Carex bigelowii
Algonquin-480,NA,Diapensia lapponica,Carex bigelowii,Carex bigelowii
Algonquin-481,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-482,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-483,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-484,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-485,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-486,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-487,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-488,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-489,NA,Cladonia rangiferina,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-490,NA,Vaccinium oxycoccos,Vaccinium oxycoccos,Vaccinium uliginosum
Algonquin-491,NA,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-492,NA,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-493,NA,Empetrum nigrum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-494,NA,Rhododendron groenlandicum,Rhododendron groenlandicum,Vaccinium uliginosum
Algonquin-495,NA,Polytrichum strictum,Polytrichum strictum,Vaccinium uliginosum
Algonquin-496,NA,Vaccinium uliginosum,Carex bigelowii,Vaccinium uliginosum
Algonquin-497,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-498,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-499,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-500,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-501,NA,Trichophorum cespitosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-502,NA,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum
Algonquin-503,NA,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum
Algonquin-504,NA,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Algonquin-505,NA,Carex bigelowii,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-506,NA,Vaccinium uliginosum,Vaccinium uliginosum,moss
Algonquin-507,NA,Rhododendron groenlandicum,Rhododendron groenlandicum,Cetraria sp.
Algonquin-508,NA,Picea mariana,Picea mariana,Cetraria sp.
Algonquin-509,NA,Vaccinium uliginosum,Vaccinium uliginosum,Carex bigelowii
Algonquin-510,NA,Vaccinium uliginosum,Diapensia lapponica,Carex bigelowii
Algonquin-511,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-512,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-513,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-514,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-515,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-516,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-517,NA,soil,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-518,NA,Cetraria sp.,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-519,NA,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-520,NA,Carex bigelowii,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-521,NA,Cetraria sp.,soil,Vaccinium uliginosum
Algonquin-522,NA,Picea mariana,Picea mariana,Vaccinium uliginosum
Algonquin-523,NA,Vaccinium uliginosum,Carex bigelowii,Vaccinium uliginosum
Algonquin-524,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-525,NA,Trichophorum cespitosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-526,NA,Trichophorum cespitosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-527,NA,Carex bigelowii,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-528,NA,Carex bigelowii,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-529,NA,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum
Algonquin-530,NA,Trichophorum cespitosum,Trichophorum cespitosum,Trichophorum cespitosum
Algonquin-531,NA,Vaccinium oxycoccos,Rhododendron groenlandicum,Trichophorum cespitosum
Algonquin-532,NA,Vaccinium uliginosum,Vaccinium uliginosum,Sphagnum pylaesii
Algonquin-533,NA,Vaccinium uliginosum,Carex bigelowii,Sphagnum pylaesii
Algonquin-534,NA,Vaccinium uliginosum,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-535,NA,Diapensia lapponica,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-536,NA,Sphagnum sp.,Vaccinium oxycoccos,Rhododendron groenlandicum
Algonquin-537,NA,Diapensia lapponica,Rhododendron groenlandicum,Rhododendron groenlandicum
Algonquin-538,NA,Vaccinium oxycoccos,Carex bigelowii,Rhododendron groenlandicum
Algonquin-539,NA,Vaccinium uliginosum,Vaccinium uliginosum,Diapensia lapponica
Algonquin-540,NA,Sphagnum sp.,Vaccinium uliginosum,Carex bigelowii
Algonquin-541,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-542,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-543,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-544,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-545,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-546,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-547,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-548,NA,Vaccinium oxycoccos,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-549,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-550,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-551,NA,Trichophorum cespitosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-552,NA,soil,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-553,NA,Vaccinium uliginosum,Trichophorum cespitosum,Vaccinium uliginosum
Algonquin-554,NA,Trichophorum cespitosum,lichen,Vaccinium uliginosum
Algonquin-555,NA,Vaccinium uliginosum,Empetrum nigrum,Vaccinium uliginosum
Algonquin-556,NA,Picea mariana,Picea mariana,Vaccinium oxycoccos
Algonquin-557,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-558,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-559,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-560,NA,Vaccinium uliginosum,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-561,NA,Picea mariana,Vaccinium uliginosum,Trichophorum cespitosum
Algonquin-562,NA,Vaccinium uliginosum,Trichophorum cespitosum,Trichophorum cespitosum
Algonquin-563,NA,Vaccinium uliginosum,Carex bigelowii,Sphagnum pylaesii
Algonquin-564,NA,Trichophorum cespitosum,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-565,NA,soil,Vaccinium uliginosum,Rhododendron groenlandicum
Algonquin-566,NA,Rhododendron groenlandicum,Trichophorum cespitosum,Rhododendron groenlandicum
Algonquin-567,NA,Vaccinium uliginosum,Carex bigelowii,Rhododendron groenlandicum
Algonquin-568,NA,Vaccinium uliginosum,Vaccinium uliginosum,Cetraria sp.
Algonquin-569,NA,Vaccinium oxycoccos,Vaccinium uliginosum,Carex bigelowii
Algonquin-570,NA,Trichophorum cespitosum,Vaccinium uliginosum,Carex bigelowii
Algonquin-571,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-572,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-573,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-574,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-575,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
Algonquin-576,NA,Vaccinium uliginosum,Vaccinium uliginosum,Vaccinium uliginosum
